baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
170.684052138882,0.79589686844849,0.19534575412961,4.07429827177314,4.61532989311815e-05,0.000129183402934097
16.1712821404064,-1.59570187543296,0.337836329281097,-4.72329864235902,2.3204970335104e-06,7.87403298531046e-06
0.457105310474667,-2.07081779739268,1.48438732626593,-1.39506566834004,0.162996037873331,0.223910504701035
47.363459524704,-1.56823849437067,0.431644521976863,-3.63317131232986,0.000279959008997652,0.000691415988871919
29.738617233729,-0.341797280213888,0.367291872484018,-0.930587649278193,0.352066905701704,0.431404123436048
7.28331327962841,1.41179013973617,0.580604832135942,2.43158523938295,0.0150329106370235,0.0270031412126792
11.9509409288298,-3.12412048347329,0.595486869280525,-5.24632975912281,1.55159085422889e-07,6.16519502750501e-07
5.27433414355396,0.711652805222125,0.55114547707281,1.29122497566665,0.196625677019224,0.263169898199116
67.4102155925559,5.07426456784222,0.594004616260127,8.54246655487285,1.31386734179454e-17,1.51612192060845e-16
1.57624242420217,1.85799371512549,0.941477518880901,1.97348707522408,0.0484400956723194,0.077280357882123
741.746362364374,-0.0543318766434987,0.179275969695522,-0.303062796066727,0.76184200604898,0.809617316878272
378.456595103434,0.515860083340565,0.18060463354365,2.85629484260096,0.00428616903478554,0.00857276210687172
0.0934685083536462,1.26197721833132,3.00317535619469,0.420214296087712,0.674328912019059,NA
0.102285620603304,1.02153021350033,3.00317535619469,0.340150038655985,0.733743540550933,NA
0.140115267371014,0.781086487041216,2.81650129950228,0.277325093788966,0.781530492868651,NA
32.1572481597961,7.76282226536564,0.702227803714827,11.0545640948704,2.08346451906473e-28,5.92424784556002e-27
329.809300406218,1.33870563452577,0.181776941422489,7.36455143347544,1.77743515204867e-13,1.38635827426574e-12
1023.46854562117,0.170456539634844,0.086792371285846,1.96395762795159,0.0495350059233228,0.0787852874632668
3171.75824156404,-1.15991322455079,0.23888204696476,-4.85558977448775,1.20028959140175e-06,4.22536212247417e-06
86.5928801225116,0.569229469862293,0.178601321862576,3.18715149432256,0.0014368149587684,0.00314237213559289
1647.06575844122,-0.241862541541106,0.129549141512674,-1.86695595753866,0.0619077385119848,0.0961650979252245
28.8413259766631,-0.533621683094586,0.279499009626281,-1.90920777790266,0.0562352933368028,0.0882556222162817
681.951043185546,-0.252391147466841,0.120891855774512,-2.08774318046372,0.0368210074660029,0.0605507001740834
2.79474092214928,0.936744000896585,0.721850145161177,1.29769870820962,0.194390887744909,0.260454674102912
1456.88600595624,0.320837350358416,0.181478627710679,1.7679070775756,0.0770764394090252,0.116531137865111
452.621454665292,-0.727628892371024,0.167030345149679,-4.3562676693207,1.32298977443194e-05,4.02208786010383e-05
0.250751926331199,1.51888939834618,2.48134810111845,0.612122659316342,0.540456606707298,NA
378.464179932983,-1.26021710559982,0.145622950780819,-8.65397314669589,4.97369166165843e-18,5.99243887507441e-17
770.589652644622,-0.676283966773003,0.123407238506708,-5.48009966802913,4.25086306557155e-08,1.81230912266259e-07
208.297343964748,0.374800922932343,0.27294811834843,1.37315811224569,0.169703198471577,0.231754226121309
466.544990367928,-1.57618052551766,0.338835221142945,-4.65176117229181,3.29112110236912e-06,1.09597422708938e-05
1733.87788524032,0.402390005610222,0.115283939529385,3.4904255289407,0.0004822519980742,0.00114111524403864
874.702308373791,-0.287528273464359,0.555976720079544,-0.517158836116774,0.605045284643993,0.674954506408851
0.844247074894402,0.551595250173071,0.928669913624972,0.593962657861901,0.552537089193377,0.626789492325357
45.3493402794059,2.09329161102903,0.336124204990297,6.22773242733131,4.73234377634938e-10,2.56566892267244e-09
492.347264779075,-1.62329874221143,0.195711063047749,-8.29436372646643,1.09167945398005e-16,1.16713292020702e-15
957.183280175578,-0.374869854308539,0.39571717690817,-0.947317620219279,0.343476954803877,0.423059543872623
16.7821674629797,-1.42563217024322,0.293014846164311,-4.8653922792833,1.14230013441676e-06,4.03950872470174e-06
59.5588326014381,-0.687602343600514,0.178588568058466,-3.85020357728278,0.000118019687514201,0.000310273605003198
1.3483651365842,0.952876380661358,0.7501280194863,1.27028501256879,0.20398312485748,0.271650539176844
1713.15370650905,6.20153638282707,0.718661978772697,8.6292813116645,6.17386741174722e-18,7.36818639098545e-17
4.46302573654458,-0.792691049810394,0.441705732955074,-1.79461345114807,0.0727153085274613,0.110674199540743
3083.84858882016,-1.08036304498163,0.217971849887825,-4.95643380343666,7.17988137399997e-07,2.61118297784057e-06
368.942942071695,0.66089356368567,0.317952699485191,2.07859082421928,0.037654975073402,0.0617864321937318
1.41631527646893,0.83779471943701,0.904318863998556,0.926437291966463,0.354218771489532,0.433515400641919
523.774255491518,-0.696243939579122,0.227767322750153,-3.05682101880285,0.00223697803643634,0.00473262714133878
